ID	content	Câu hỏi/External ID
utc2_a_4121	 chỉ biết là số tiền cấp học bổng sẽ chia về từng lớp. xét từ trên cao xuống (những người đủ đk xét) đến khi hết số tiền thì stop. số đó là bao nhiêu % thì ad chịu!	__import__.utc2_q_4121
utc2_a_4122	 Được mà bạn. Bạn nên hỏi CVHT sẽ được thầy/cô tư vấn nhiều hơn.	__import__.utc2_q_4122
utc2_a_4123	 Bạn giở sổ tay sinh viên ra đọc 1 cái đi.... nếu mất sổ rồi thì đọc cái Quyết định số 300 hướng dẫn quy chế đào tạo tín chỉ ấy. Tìm trên web mục SINHVIÊN--&gt;NHỮNG QUY ĐỊNH CẦN NHỚ ấy!	__import__.utc2_q_4123
utc2_a_4124	" ơ hay... thế đợt đăng ký tháng 12 vừa rồi ì xèo than thở lịch học trước tết trùng với thời gian thi học kỳ 1 đó thì sao hả bạn? đừng cứ ""nghe người ta nói"" mãi thế... bạn có thể kiểm chứng và có kết luận riêng của mình được mà!"	__import__.utc2_q_4124
utc2_a_4125	 tới phòng 10d3 xin cấp lại đi bạn!	__import__.utc2_q_4125
utc2_a_4126	 Lúc ký hợp đồng không hỏi.. .giờ lên đây hỏi! ai biết thì trả lời giúp bạn ấy giùm chứ ad chịu rồi.	__import__.utc2_q_4126
utc2_a_4127	" bạn dò lại bảng tiến độ năm học xem sao!? Ad xem thấy có 4-5 lớp gì đó có 2 tuần thực tập trắc địa giữa kỳ 2 đấy (CĐANH54, CAHA54, DGBO54, ĐHMT54)"	__import__.utc2_q_4127
utc2_a_4128	 Nhà E7 - Khu giảng đường của UTC2 đó bạn!	__import__.utc2_q_4128
utc2_a_4129	 Thực tập xưởng 1 tín chỉ và nói là môn học chính trong học kỳ đó bạn! ẢNH HƯỞNG chắc luôn ấy chứ!	__import__.utc2_q_4129
utc2_a_4130	" Chắc chắn là không nha bạn... bạn học ở đâu thì thi ở đó, nếu bạn không học a2 ở trường và nói là bạn học ở chỗ khác chỉ cần thi thì ai mà đi kiểm tra được bạn có học thật hay không?"	__import__.utc2_q_4130
utc2_a_4131	" Ad khuyên bạn search google với từ khóa ""B1 khung châu âu"" thì sẽ rõ ngay thôi."	__import__.utc2_q_4131
utc2_a_4132	" Ad đã hỏi thầy cô rồi.... những sv diện ""xét tạm giao đề tài"" sẽ phải đóng 20K, những sv thuộc diện đủ điều kiện nhận đề tài thì không phải đóng. Thái độ ""khó chịu"" là sao bạn? không hài lòng thì gọi là khó chịu thì khó nói lắm bạn nhé!"	__import__.utc2_q_4132
utc2_a_4133	 Tới ngày bảo vệ mà bạn vẫn còn nợ môn thì tạch nhé bạn.	__import__.utc2_q_4133
utc2_a_4134	 - Không có lớp để học ghép	__import__.utc2_q_4134
utc2_a_4135	 không tính nha bạn. (ad đã hỏi thầy toản - ban đào tạo)	__import__.utc2_q_4135
utc2_a_4136	 Không có đâu. Phải đợi đến hè thì bạn được đăng ký.	__import__.utc2_q_4136
utc2_a_4137	 kỳ 2 chưa có thông báo học phí nha bạn.	__import__.utc2_q_4137
utc2_a_4138	 Tháng 7 nha bạn.	__import__.utc2_q_4138
utc2_a_4139	" Tiền đủ trong tài khoản, nộp đúng hạn thì chẳng có gì mà phải lo. Ngày 7,8/3 là thứ 7, CN. dự là tới thứ 2 đi làm thầy cô mới xuất bảng kê gửi ngân hàng"	__import__.utc2_q_4139
utc2_a_4140	" nếu bạn làm đơn xin chuyển sang học ở hệ VLVH thì mới xét chuyển... không có chuyện ""tự động"" chuyển sang cho bạn đâu"	__import__.utc2_q_4140
utc2_a_4141	 này bạn... bạn có cần có dùng thuốc quá liều không vậy ?	__import__.utc2_q_4141
utc2_a_4142	 để ad hỏi thầy Dậu đã bạn nhé	__import__.utc2_q_4142
utc2_a_4143	" Kết quả rèn luyện của học kỳ thì chắc chắn ảnh hưởng p.s. Câu hỏi này ad thấy ""ngây thơ"" thiệt á!"	__import__.utc2_q_4143
utc2_a_4144	" Ad dò lại TKB K55 thì đã thấy có lịch Thực tập xưởng, các lớp học từ ngày 9/3 có lịch và phòng học rồi. Bạn check lại sẽ rõ"	__import__.utc2_q_4144
utc2_a_4145	" Doanh nghiệp, đơn vị họ có sẵn sàng về trường mình để tuyển dụng hoặc mở ngày hội việc làm hay không mới quan trọng - Ad cũng đang thắc mắc như bạn."	__import__.utc2_q_4145
utc2_a_4146	 Điểm rèn luyện không ảnh hưởng nha bạn. Chỉ khi xét khen thưởng danh hiệu của năm mới bị quy định là phải tốt trở lên đối với SV Giỏi/ Xuất sắc. Loại khá trở lên đối với SV Khá	__import__.utc2_q_4146
utc2_a_4147	 Quy định HẠ MỘT BẬC XẾP LOẠI TỐT NGHIỆP nếu thi lại quá 5% số tín chỉ chỉ áp dụng với những người đủ điểm loại GIỎI và XUẤT SẮC thôi.	__import__.utc2_q_4147
utc2_a_4148	 (Đường Bộ K51) Chắc bạn phải hỏi công ty đó hoặc kinh nghiệm của anh chị những khóa trước chứ thầy cô sao biết được!? p.s. Nộp hồ sơ thi cao học chỉ cần giấy chứng nhận tốt nghiệp tạm thời đó bạn. :D	__import__.utc2_q_4148
utc2_a_4149	 mong ad đăng dùm...	__import__.utc2_q_4149
utc2_a_4150	" ad hỏi rồi, thầy cô nói là chờ thông báo. hết!"	__import__.utc2_q_4150
utc2_a_4151	" nếu bạn thi lại quá 5% tổng số tín chỉ thì chỉ được bằng khá, ngược lại bạn sẽ được bằng giỏi"	__import__.utc2_q_4151
utc2_a_4152	" Chưa có bạn ơi, ad chỉ biết là trong tháng 3 sẽ phát bằng."	__import__.utc2_q_4152
utc2_a_4153	" tới hè sẽ được học lại (dự là tháng 7). học lại số tiết bằng học đi chỉ khác là học liên tục mỗi ngày 1 buổi. mỗi buổi tính 5t (nếu ban ngày), tính 4t (nếu buổi tối)"	__import__.utc2_q_4153
utc2_a_4154	 Ad đã ghi nhận và sẽ phản ánh tới thầy cô	__import__.utc2_q_4154
utc2_a_4155	 thẻ SV thì đã hết hiệu lực nhưng chức năng thẻ ATM trên nó thì vẫn còn nguyên giá trị bạn ạ.	__import__.utc2_q_4155
utc2_a_4156	" Công bố lâu lắm rồi bạn nhé - Bạn tham khảo ở đây: <a href=""http://tuyensinh.utc2.edu.vn/uploads/news/2014_12/thong-tin-ts-dai-hoc-2015.pdf"">http://tuyensinh.utc2.edu.vn/uploads/news/2014_12/thong-tin-ts-dai-hoc-2015.pdf</a> Có nhận khối A1 nhưng không nhận khối D bạn ạ"	__import__.utc2_q_4156
utc2_a_4157	 Kỳ 2 này những môn không phải GV HN dạy thì học đều cả kỳ chứ không dồn vào 1 nấc như kỳ 1 nữa nha bạn	__import__.utc2_q_4157
utc2_a_4158	 học cải thiện quá 5% số tín chỉ thì bị HẠ MỘT BẬC XẾP LOẠI TỐT NGHIỆP. Nếu bạn cải thiện tới mức xuất sắc thì khi hạ xuống 1 bậc vẫn được bằng giỏi.	__import__.utc2_q_4158
utc2_a_4159	" Ad ""đồng ý"" và đề xuất thêm là đổi tên gọi của SV thành ""học sinh cấp 4"", cũng kiểm tra miệng, kiểm tra 15' và kiểm tra 1 tiết luôn! :v"	__import__.utc2_q_4159
utc2_a_4160	" No no.... bạn phải đăng ký trả nợ vào thời gian đăng ký các học kỳ phụ (utc1 mỗi năm chỉ có 1 HK phụ/ UTC2 1 năm có 2 lần đk học kỳ phụ - tháng 6 và tháng 12) bạn lo tiêu hết tiền thì gửi cho ad... ad sẽ nhờ ""ông chú bạn của ông anh họ làm bên Vịt-teo"" giữ hộ cho; đảm bảo không hao hụt đồng nào!"	__import__.utc2_q_4160
utc2_a_4161	" Bạn đọc lại mấy thông báo này thì sẽ rõ - Nhớ đọc cho kỹ nha bạn, trong đó hướng dẫn đầy mà. <a href=""http://utc2.edu.vn/?mid=6&amp;pages=chitiet&amp;DM=21&amp;ID=809"">http://utc2.edu.vn/?mid=6&amp;pages=chitiet&amp;DM=21&amp;ID=809</a>"	__import__.utc2_q_4161
utc2_a_4162	 Nếu ad nói sai mong bạn bỏ qua nhé:	__import__.utc2_q_4162
utc2_a_4163	" Ad khuyên thật..... bạn nên tập trung ôn thi cho tốt chứ mới giờ mà đã tính chuyện chỉ cần nộp tiền để qua thì e rằng bạn khó qua nổi kỳ thi tốt nghiệp ấy chứ! Với lại... bạn nghĩ GV họ sẵn sàng đánh đổi danh tiếng, lòng tự trọng và địa vị của họ để nhận tiền của các bạn sao?"	__import__.utc2_q_4163
utc2_a_4164	" Ad không có nói là ""thi lại dưới 5 môn"" nha bạn... ad nói là số tín chỉ thi lại không quá 5% tổng số tín chỉ."	__import__.utc2_q_4164
utc2_a_4165	 Chắc do chia nhóm đó bạn.... 1 nhóm thực tập GV chỉ hướng dẫn khoảng 30-40 người thôi. Có 1 GV hướng dẫn thì thời gian sẽ nhiều lên	__import__.utc2_q_4165
utc2_a_4166	" Quy định xếp hạng tốt nghiệp dựa theo điểm trung bình tích lũy toàn khóa. Đối với xếp loại Giỏi, Xuất sắc thì sẽ bị hạ một bậc nếu:"	__import__.utc2_q_4166
utc2_a_4167	" bạn email cho thầy bài làm của bạn thì bạn sẽ biết được mình ""nhầm lẫn"" ở đâu.... lớp ad khi dạy thầy/cô còn chỉ ra những điểm ""không chính xác"" của sách tham khảo đó bạn.!!!"	__import__.utc2_q_4167
utc2_a_4168	 Họ làm việc từ ngày 24/2 (mùng 6 tết) theo quy định rồi bạn ạ.	__import__.utc2_q_4168
utc2_a_4169	 + thượng sách: bạn liên hệ với phòng 103c3 (cô trinh) hỏi xem có ghép được với lớp khác (cùng môn nhưng khác buổi học chính) được không.	__import__.utc2_q_4169
utc2_a_4170	" kịp nhé bạn. nhớ tới giờ hành chính, phòng 103c3"	__import__.utc2_q_4170
utc2_a_4171	" Ad cứ đăng đã, thầy Dậu cũng thường xuyên vào trang này trả lời lắm đó bạn."	__import__.utc2_q_4171
utc2_a_4172	" Ad chỉ biết là k51 sẽ nhận bằng trong tháng 3, ngày giờ cụ thể thì ad chịu."	__import__.utc2_q_4172
utc2_a_4173	 Tháng 3 bạn ạ	__import__.utc2_q_4173
utc2_a_4174	" ad mới chỉ thấy có đợt trước tết vào ngày 5, 6,7/2/2015 thôi. Sau tết thì chưa có thông báo nào"	__import__.utc2_q_4174
utc2_a_4175	" Thông tin ad ""nghe lóm"" được là tháng 3 bạn ạ"	__import__.utc2_q_4175
utc2_a_4176	 Chỉ còn cách là thi ĐH lại bạn sẽ được trúng tuyển theo ngành mới thôi!	__import__.utc2_q_4176
utc2_a_4177	 Học lại thì chấp nhận nha bạn!	__import__.utc2_q_4177
utc2_a_4178	 1. Bạn nói lạ.... thông báo đóng bảo hiểm y tết có cả cái danh sách cho chọn nơi khám chữa bệnh ban đầu kia kìa.... chắc là bạn không đăng ký chọn nơi nào nên Nhà trường mới chọn cho bạn 1 nơi gần trường thôi. 2. Muốn đổi thông tin trên thẻ bảo hiểm y tế thì bạn liên hệ phòng 3D3	__import__.utc2_q_4178
utc2_a_4179	 không đâu bạn. chỉ cần điểm tích lũy từ 3.2 trở lên và số tín chỉ thi lại không quá 5% tổng số tín chỉ trong chương trình đào tạo. 	__import__.utc2_q_4179
utc2_a_4180	 Đánh dấu bài thì thường là lỗi sử dụng tài liệu khi thi rồi.....Lỗi này bị trừ 100% số điểm nha bạn Những lỗi nhẹ hơn: 	__import__.utc2_q_4180
utc2_a_4181	" Ad dự là những môn đó chấm ở HN. ad hỏi thầy cô cơ sở 2 thì 100% đã hoàn thành trước tết nguyên đán rồi bạn nhé. p.s. Ở HN thì ad không hỏi giúp bạn được, chỉ đăng lên đây để thầy cô ở Ban Khảo thí đọc và ""đòi điểm"" giúp bạn thôi."	__import__.utc2_q_4181
utc2_a_4182	 Bạn gọi thẳng tới số đt 08.38962819 hỏi xem còn hồ sơ không. ad đọc thấy thông báo đó là phát hành hồ sơ thôi chứ chưa có ai nộp hồ sơ vào đâu.	__import__.utc2_q_4182
utc2_a_4183	 ad thấy điều này rất bất tiện nhất là đối với những sv năm 1 - ad đã gửi email kiến nghị ban đào tạo cập nhật lịch học môn thực tập xưởng trên tkb theo ý kiến của bạn. hiện giờ muốn biết nhanh và chính xác hơn thì bạn gọi tới số đt 08.38962018 hỏi cho chắc.	__import__.utc2_q_4183
utc2_a_4184	" Thi được nha bạn, trong thông báo ghi là nếu tốt nghiệp xddd thì thuộc chuyên ngành gần và bạn phải học chuyển đổi 03 môn sau nếu dự thi vào cao học Cầu hầm. Link thông báo ở đây (bạn phải download file ""Phụ lục các ngành TS 2015"" ở cuối về mới thấy): <a href=""http://tuyensinh.utc2.edu.vn/index.php/vi/news/Thong-bao-tuyen-sinh/Thong-bao-tuyen-sinh-Cao-hoc-dot-1-nam-2015-169/"">http://tuyensinh.utc2.edu.vn/index.php/vi/news/Thong-bao-tuyen-sinh/Thong-bao-tuyen-sinh-Cao-hoc-dot-1-nam-2015-169/</a>"	__import__.utc2_q_4184
utc2_a_4185	" Cái này ad biết...dễ lắm :D 1. Quốc tịch VN <a href=""http://utc2.edu.vn/?mid=2&amp;pages=chitiet&amp;DM=88&amp;ID=987"">http://utc2.edu.vn/?mid=2&amp;pages=chitiet&amp;DM=88&amp;ID=987</a>"	__import__.utc2_q_4185
utc2_a_4186	 Lớp bạn sao ấy chứ lớp ad biết hết rồi mà! Bạn liên hệ với Ban Khảo thí sđt 08.38962819 hỏi cụ thể đi bạn	__import__.utc2_q_4186
utc2_a_4187	" ad đã hỏi thầy toản - trưởng phòng đào tạo: tốt nghiệp đh loại xuất sắc trước đây thì được tuyển thẳng, bây giờ thì vẫn phải thi bình thường như người khác bạn nhé."	__import__.utc2_q_4187
utc2_a_4188	 ad hỏi thầy toản - phòng đào tạo thì thầy nói bạn tới liên hệ với phòng 10d3 (thầy tưởng) để đăng ký bổ sung nha bạn.	__import__.utc2_q_4188
utc2_a_4189	" học lại nếu học trong học kỳ chính thường tổ chức vào buổi tối. nếu môn bạn đăng ký ít người học quá và có lớp khóa sau để học ghép thì mới hay bị trùng. Bạn phải tới lớp, viết giấy xin phép xin vắng/nghỉ những buổi nào trùng với tkb của học chính thầy cô sẽ không bỏ qua không trừ điểm thành phần."	__import__.utc2_q_4189
utc2_a_4190	" Ad đoán bạn thuộc trong các lớp GTTP55, GTCC55 hoặc CĐSB55....những lớp này đầu kỳ 2 có 2 tuần đầu phải THỰC TẬP XƯỞNG (ký hiệu Tx trên bảng tiến độ năm học). Bạn mà bỏ 2 tuần này và đi học theo TKB từ ngày 23/3 thì sẽ mất 1 tín chỉ. p.s. Thực tập xưởng không thể hiện trên TKB nha bạn."	__import__.utc2_q_4190
utc2_a_4191	 Ad nhìn bảng tiến độ năm học thì mấy lớp K52 có 1 tuần dự trữ sau tết nên nhận đồ án ngày từ ngày 16/3. Bạn xem kỹ lại kế hoạch học tập của lớp bạn xem có phải có 2 tuần đầu kỳ 2 thực tập chuyên môn (TM) hoặc thực tập xưởng (Tx) không? nếu đúng vậy thì sau 2 tuần này bạn mới bắt đầu vào học theo TKB và lịch học trên TKB từ ngày 23/3 là đúng rồi.	__import__.utc2_q_4191
utc2_a_4192	" Ad chắc bạn nhầm thôi, TKB xếp sau khi sv đăng ký chứ."	__import__.utc2_q_4192
utc2_a_4193	 Lấy điểm cũ nhé bạn	__import__.utc2_q_4193
utc2_a_4194	 ad sẽ gửi tới ban đào tạo ý kiến của bạn.	__import__.utc2_q_4194
utc2_a_4195	" bạn đợi thầy/cô vào trả lời nhé, ad không phải k55 nên chịu thua"	__import__.utc2_q_4195
utc2_a_4196	" điểm xét học bổng chỉ xét điểm trung bình của những học phần chính khóa - những học phần ở học kỳ phụ không tính. điểm xét ""cảnh báo học tập - thôi học"" thì lại có xét đấy"	__import__.utc2_q_4196
utc2_a_4197	" ad đã hỏi thầy toản - phòng đào tạo ""không tính"" nhé bạn!"	__import__.utc2_q_4197
utc2_a_4198	" Lớp nào bạn? Nếu lớp hệ Tại chức, Liên Thông, Bằng 2 và Cao học thì 0.3 quy tròn về 0. Nếu hệ chính quy tín chỉ thì giữ nguyên 0.3, bạn cần thắc mắc ngay với phòng quản lý điểm (P5D3)"	__import__.utc2_q_4198
utc2_a_4199	 Chắc thầy/cô chưa chấm xong đó bạn.... ad chỉ đoán vậy thôi.	__import__.utc2_q_4199
utc2_a_4200	 Làm tròn tới 1 con số sau dấu chấm thập phân.... chúc mừng bạn nha!	__import__.utc2_q_4200
utc2_a_4201	" Ad cũng không biết bạn ạ, ad chỉ gửi ý kiến của bạn tới Phòng khảo thí để họ ""đòi điểm"" thầy cô giúp bạn thôi."	__import__.utc2_q_4201
